2026-05-27T00:02:24.133+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] s.w.s.h.LoggingWebSocketHandlerDecorator : WebSocketServerSockJsSession[id=dfn5kxfa] closed with CloseStatus[code=1001, reason=null]
2026-05-27T00:02:24.147+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.w.s.m.SubProtocolWebSocketHandler    : Clearing session dfn5kxfa
2026-05-27T00:29:19.737+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.735+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(*) from users u1_0
2026-05-27T00:29:19.735+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.735+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 join user_roles r1_0 on u1_0.id=r1_0.user_id join roles r1_1 on r1_1.id=r1_0.role_id where r1_1.name=?
2026-05-27T00:29:19.736+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-27T00:29:19.737+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.740+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] o.s.security.web.FilterChainProxy        : Securing GET /api/messaging/conversations
2026-05-27T00:29:19.740+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.740+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 left join user_roles r1_0 on u1_0.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where u1_0.id=?
2026-05-27T00:29:19.741+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.741+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /ws/info?t=1779834559723
2026-05-27T00:29:19.742+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] org.hibernate.SQL                        : select n1_0.id,n1_0.date,n1_0.lu,n1_0.message,n1_0.objet,n1_0.user_id from notifications n1_0 left join users u1_0 on u1_0.id=n1_0.user_id where u1_0.email=? order by n1_0.date desc
2026-05-27T00:29:19.742+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.743+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.744+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.w.s.s.s.WebSocketHandlerMapping      : Mapped to org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler@63ce19a
2026-05-27T00:29:19.744+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 left join user_roles r1_0 on u1_0.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where u1_0.id=?
2026-05-27T00:29:19.744+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(u1_0.id) from users u1_0 join user_roles r1_0 on u1_0.id=r1_0.user_id join roles r1_1 on r1_1.id=r1_0.role_id where r1_1.name=?
2026-05-27T00:29:19.745+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.746+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.747+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.748+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(u1_0.id) from users u1_0 join user_roles r1_0 on u1_0.id=r1_0.user_id join roles r1_1 on r1_1.id=r1_0.role_id where r1_1.name=?
2026-05-27T00:29:19.746+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.w.s.s.t.h.DefaultSockJsService       : Processing transport request: GET http://localhost:8081/ws/info?t=1779834559723
2026-05-27T00:29:19.750+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.751+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(u1_0.id) from users u1_0 join user_roles r1_0 on u1_0.id=r1_0.user_id join roles r1_1 on r1_1.id=r1_0.role_id where r1_1.name=?
2026-05-27T00:29:19.752+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.753+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /ws/info?t=1779834559722
2026-05-27T00:29:19.753+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 left join user_roles r1_0 on u1_0.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where u1_0.id=?
2026-05-27T00:29:19.754+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-27T00:29:19.754+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(u1_0.id) from users u1_0 join user_roles r1_0 on u1_0.id=r1_0.user_id join roles r1_1 on r1_1.id=r1_0.role_id where r1_1.name=?
2026-05-27T00:29:19.754+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /ws/info?t=1779834559722
2026-05-27T00:29:19.754+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/admin/stages
2026-05-27T00:29:19.754+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.755+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.756+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select distinct c1_0.id,c1_0.created_at,c1_0.createur_id,c1_0.description,c1_0.nom,c1_0.type from conversations c1_0 join conversation_participants p1_0 on c1_0.id=p1_0.conversation_id join users p1_1 on p1_1.id=p1_0.user_id where p1_1.id=? order by c1_0.created_at desc
2026-05-27T00:29:19.764+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /ws/003/m5e540nx/websocket
2026-05-27T00:29:19.765+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/stages/encadrant-entreprise
2026-05-27T00:29:19.773+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.w.s.s.s.WebSocketHandlerMapping      : Mapped to org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler@63ce19a
2026-05-27T00:29:19.774+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-27T00:29:19.774+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /ws/003/m5e540nx/websocket
2026-05-27T00:29:19.774+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.w.s.s.t.h.DefaultSockJsService       : Processing transport request: GET http://localhost:8081/ws/info?t=1779834559722
2026-05-27T00:29:19.775+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/admin/users/role/ENCADRANT_ACADEMIQUE
2026-05-27T00:29:19.775+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.w.s.s.s.WebSocketHandlerMapping      : Mapped to org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler@63ce19a
2026-05-27T00:29:19.775+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(*) from offres o1_0
2026-05-27T00:29:19.776+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.w.s.s.t.h.DefaultSockJsService       : Processing transport request: GET http://localhost:8081/ws/003/m5e540nx/websocket
2026-05-27T00:29:19.776+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select m1_0.id,m1_0.contenu,m1_0.conversation_id,m1_0.expediteur_id,m1_0.fichier_nom,m1_0.fichier_path,m1_0.fichier_taille,m1_0.fichier_type,m1_0.lu,m1_0.sent_at,m1_0.type from messages m1_0 where m1_0.conversation_id=? order by m1_0.sent_at desc limit 1
2026-05-27T00:29:19.778+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] o.s.security.web.FilterChainProxy        : Secured GET /api/messaging/conversations
2026-05-27T00:29:19.778+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.778+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] s.w.s.h.LoggingWebSocketHandlerDecorator : New WebSocketServerSockJsSession[id=m5e540nx]
2026-05-27T00:29:19.779+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select count(m1_0.id) from messages m1_0 where m1_0.conversation_id=? and m1_0.lu=0 and m1_0.expediteur_id<>?
2026-05-27T00:29:19.779+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.780+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.780+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 left join user_roles r1_0 on u1_0.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where u1_0.id=?
2026-05-27T00:29:19.780+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] o.s.security.web.FilterChainProxy        : Securing GET /api/stages/encadrant-entreprise
2026-05-27T00:29:19.780+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.781+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.781+02:00 DEBUG 13924 --- [http-nio-8081-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/admin/users/role/ENCADRANT_ACADEMIQUE
2026-05-27T00:29:19.782+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(*) from candidatures c1_0
2026-05-27T00:29:19.782+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.782+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.783+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 left join user_roles r1_0 on u1_0.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where u1_0.id=?
2026-05-27T00:29:19.783+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select p1_0.conversation_id,p1_1.id,p1_1.adresse,p1_1.carte_etudiant,p1_1.created_at,p1_1.cv_file_name,p1_1.cv_file_path,p1_1.cv_uploaded_at,p1_1.email,p1_1.email_verified,p1_1.enabled,p1_1.first_login,p1_1.matricule_fiscal,p1_1.niveau,p1_1.nom,p1_1.password,p1_1.prenom,p1_1.raison_sociale,p1_1.reset_token,p1_1.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,p1_1.secteur,p1_1.specialite,p1_1.telephone,p1_1.universite,p1_1.verification_code,p1_1.verification_code_expiry,p1_1.ville from conversation_participants p1_0 join users p1_1 on p1_1.id=p1_0.user_id left join user_roles r1_0 on p1_1.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where p1_0.conversation_id=?
2026-05-27T00:29:19.784+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.784+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(s1_0.id) from stages s1_0 where s1_0.statut=?
2026-05-27T00:29:19.791+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /ws/295/dkmqupiu/websocket
2026-05-27T00:29:19.794+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.798+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.799+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-27T00:29:19.799+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /ws/295/dkmqupiu/websocket
2026-05-27T00:29:19.798+02:00 DEBUG 13924 --- [http-nio-8081-exec-1] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T00:29:19.799+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.799+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.800+02:00 DEBUG 13924 --- [http-nio-8081-exec-8] org.hibernate.SQL                        : select count(*) from rapports r1_0
2026-05-27T00:29:19.800+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select distinct c1_0.id,c1_0.created_at,c1_0.createur_id,c1_0.description,c1_0.nom,c1_0.type from conversations c1_0 join conversation_participants p1_0 on c1_0.id=p1_0.conversation_id join users p1_1 on p1_1.id=p1_0.user_id where p1_1.id=? order by c1_0.created_at desc
2026-05-27T00:29:19.800+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.w.s.s.s.WebSocketHandlerMapping      : Mapped to org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler@63ce19a
2026-05-27T00:29:19.800+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.800+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.801+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.801+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.802+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.w.s.s.t.h.DefaultSockJsService       : Processing transport request: GET http://localhost:8081/ws/295/dkmqupiu/websocket
2026-05-27T00:29:19.802+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.804+02:00 DEBUG 13924 --- [http-nio-8081-exec-1] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.803+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select m1_0.id,m1_0.contenu,m1_0.conversation_id,m1_0.expediteur_id,m1_0.fichier_nom,m1_0.fichier_path,m1_0.fichier_taille,m1_0.fichier_type,m1_0.lu,m1_0.sent_at,m1_0.type from messages m1_0 where m1_0.conversation_id=? order by m1_0.sent_at desc limit 1
2026-05-27T00:29:19.804+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] o.s.security.web.FilterChainProxy        : Secured GET /api/stages/encadrant-entreprise
2026-05-27T00:29:19.805+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] s.w.s.h.LoggingWebSocketHandlerDecorator : New WebSocketServerSockJsSession[id=dkmqupiu]
2026-05-27T00:29:19.805+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/admin/stages
2026-05-27T00:29:19.807+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T00:29:19.807+02:00 DEBUG 13924 --- [http-nio-8081-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/admin/users/role/ENCADRANT_ACADEMIQUE
